"year","size","farmStay","habFact","ppue"
17,0.4,3,3,13.2057095374139
18,0.4,3,3,13.1205627959092
19,0.4,3,3,13.0776214641822
20,0.4,3,3,13.0411221947757
21,0.4,3,3,13.0202809447365
22,0.4,3,3,13.0065204478237
23,0.4,3,3,12.9993409722747
24,0.4,3,3,12.9958464285033
25,0.4,3,3,12.9949007796907
26,0.4,3,3,12.9952968640318
27,0.4,3,3,12.9963975311805
28,0.4,3,3,12.9977302381041
29,0.4,3,3,12.9990432044151
30,0.4,3,3,13.0002031539148
31,0.4,3,3,13.0011659551265
32,0.4,3,3,13.0019315858888
33,0.4,3,3,13.0025240898904
34,0.4,3,3,13.0029751980594
35,0.4,3,3,13.0033165640327
36,0.4,3,3,13.0035754814688
37,0.4,3,3,13.0037736518965
38,0.4,3,3,13.00392726448
39,0.4,3,3,13.0040478184153
40,0.4,3,3,13.0041430771662
41,0.4,3,3,13.0042178079234
42,0.4,3,3,13.004278020454
43,0.4,3,3,13.0043275494536
44,0.4,3,3,13.0043689226931
45,0.4,3,3,13.004403806355
46,0.4,3,3,13.0044333502448
47,0.4,3,3,13.0044583809411
48,0.4,3,3,13.0044795341955
49,0.4,3,3,13.0044973387938
50,0.4,3,3,13.004512254761
2,0.4,3,4,18.1042974803516
3,0.4,3,4,17.71653092808
4,0.4,3,4,17.3434447503972
5,0.4,3,4,16.991315296066
6,0.4,3,4,16.6656571382512
7,0.4,3,4,16.3702117210169
8,0.4,3,4,16.1067267225085
9,0.4,3,4,15.8751848059602
10,0.4,3,4,15.6742239763727
11,0.4,3,4,15.5015913463437
12,0.4,3,4,15.3545385213231
13,0.4,3,4,15.2301271680323
14,0.4,3,4,15.125444338195
15,0.4,3,4,15.0377406616062
16,0.4,3,4,13.454121963557
17,0.4,3,4,13.3994689575346
18,0.4,3,4,13.3368011163873
19,0.4,3,4,13.2989448372329
20,0.4,3,4,13.2696927544697
21,0.4,3,4,13.2505041944918
22,0.4,3,4,13.236960894124
23,0.4,3,4,13.2280024302385
24,0.4,3,4,13.2220394500921
25,0.4,3,4,13.2181802800543
26,0.4,3,4,13.2156894965433
27,0.4,3,4,13.2140935785807
28,0.4,3,4,13.213047854849
29,0.4,3,4,13.2123312717501
30,0.4,3,4,13.2118075875219
31,0.4,3,4,13.2113985833347
32,0.4,3,4,13.2110612926181
33,0.4,3,4,13.2107736925386
34,0.4,3,4,13.2105249255222
35,0.4,3,4,13.2103094799448
36,0.4,3,4,13.2101239495463
37,0.4,3,4,13.2099654663116
38,0.4,3,4,13.2098310684251
39,0.4,3,4,13.209717557677
40,0.4,3,4,13.2096215417395
41,0.4,3,4,13.2095394382112
42,0.4,3,4,13.209470349668
43,0.4,3,4,13.2094128218114
44,0.4,3,4,13.2093652814371
45,0.4,3,4,13.2093261879594
46,0.4,3,4,13.209294134895
47,0.4,3,4,13.2092678834834
48,0.4,3,4,13.2092463758726
49,0.4,3,4,13.2092287343115
50,0.4,3,4,13.2092142405078
2,0.4,4,1,18.1042974803516
3,0.4,4,1,17.71653092808
4,0.4,4,1,17.3434447503972
5,0.4,4,1,16.991315296066
6,0.4,4,1,16.6656571382512
7,0.4,4,1,16.3702117210169
8,0.4,4,1,16.1067267225085
9,0.4,4,1,15.8751848059602
10,0.4,4,1,15.6742239763727
11,0.4,4,1,15.5015913463437
12,0.4,4,1,15.3545385213231
13,0.4,4,1,15.2301271680323
14,0.4,4,1,15.125444338195
15,0.4,4,1,15.0377406616062
16,0.4,4,1,13.8117620602555
17,0.4,4,1,13.7336761488221
18,0.4,4,1,13.645305246173
19,0.4,4,1,13.5888062188609
20,0.4,4,1,13.5408092667795
21,0.4,4,1,13.5065355152247
22,0.4,4,1,13.4794411322557
23,0.4,4,1,13.4590518880172
24,0.4,4,1,13.4431900179971
25,0.4,4,1,13.4309622515933
26,0.4,4,1,13.4213374162071
27,0.4,4,1,13.4136955824307
28,0.4,4,1,13.4075032189216
29,0.4,4,1,13.4024101192715
30,0.4,4,1,13.3981607217453
31,0.4,4,1,13.3945832825055
32,0.4,4,1,13.3915546807453
33,0.4,4,1,13.3889864157941
34,0.4,4,1,13.3868102179041
35,0.4,4,1,13.3849710158309
36,0.4,4,1,13.3834219902789
37,0.4,4,1,13.3821222819706
38,0.4,4,1,13.3810356937492
39,0.4,4,1,13.3801301493814
40,0.4,4,1,13.3793773886051
41,0.4,4,1,13.3787527759995
42,0.4,4,1,13.3782353765662
43,0.4,4,1,13.3778072377758
44,0.4,4,1,13.3774531702072
45,0.4,4,1,13.3771604032953
46,0.4,4,1,13.3769182812328
47,0.4,4,1,13.3767179557069
48,0.4,4,1,13.376552112825
49,0.4,4,1,13.3764147248199
50,0.4,4,1,13.3763008324248
2,0.4,4,2,18.1042974803516
3,0.4,4,2,17.71653092808
4,0.4,4,2,17.3434447503972
5,0.4,4,2,16.991315296066
6,0.4,4,2,16.6656571382512
7,0.4,4,2,16.3702117210169
8,0.4,4,2,16.1067267225085
9,0.4,4,2,15.8751848059602
10,0.4,4,2,15.6742239763727
11,0.4,4,2,15.5015913463437
12,0.4,4,2,15.3545385213231
13,0.4,4,2,15.2301271680323
14,0.4,4,2,15.125444338195
15,0.4,4,2,15.0377406616062
16,0.4,4,2,13.4152519716753
17,0.4,4,2,13.34099940994
18,0.4,4,2,13.2556607988686
19,0.4,4,2,13.2046271729157
20,0.4,4,2,13.1647281337776
21,0.4,4,2,13.1396094535968
22,0.4,4,2,13.1223864484843
23,0.4,4,2,13.1117994348174
24,0.4,4,2,13.1052856606769
25,0.4,4,2,13.1015962328911
26,0.4,4,2,13.099580556169
27,0.4,4,2,13.0985676400761
28,0.4,4,2,13.0980679902754
29,0.4,4,2,13.0978007333333
30,0.4,4,2,13.0976064345493
31,0.4,4,2,13.0974142478267
32,0.4,4,2,13.0972001617302
33,0.4,4,2,13.096966106575
34,0.4,4,2,13.0967237339117
35,0.4,4,2,13.0964863711947
36,0.4,4,2,13.0962647073931
37,0.4,4,2,13.0960655308271
38,0.4,4,2,13.0958918120472
39,0.4,4,2,13.0957435072939
40,0.4,4,2,13.0956184868055
41,0.4,4,2,13.0955133349587
42,0.4,4,2,13.0954264807551
43,0.4,4,2,13.0953555931653
44,0.4,4,2,13.0952981924755
45,0.4,4,2,13.0952519070142
46,0.4,4,2,13.0952146279794
47,0.4,4,2,13.0951845569081
48,0.4,4,2,13.0951602122512
49,0.4,4,2,13.0951404089306
50,0.4,4,2,13.0951242147797
2,0.4,4,3,18.1042974803516
3,0.4,4,3,17.71653092808
4,0.4,4,3,17.3434447503972
5,0.4,4,3,16.991315296066
6,0.4,4,3,16.6656571382512
7,0.4,4,3,16.3702117210169
8,0.4,4,3,16.1067267225085
9,0.4,4,3,15.8751848059602
10,0.4,4,3,15.6742239763727
11,0.4,4,3,15.5015913463437
12,0.4,4,3,15.3545385213231
13,0.4,4,3,15.2301271680323
14,0.4,4,3,15.125444338195
15,0.4,4,3,15.0377406616061
16,0.4,4,3,13.7177825370066
17,0.4,4,3,13.7065094324907
18,0.4,4,3,13.6339223281036
19,0.4,4,3,13.6015066287669
20,0.4,4,3,13.5652514480984
21,0.4,4,3,13.5411213359795
22,0.4,4,3,13.520159336121
23,0.4,4,3,13.5044215976662
24,0.4,4,3,13.4915877259952
25,0.4,4,3,13.4815303359051
26,0.4,4,3,13.473416831806
27,0.4,4,3,13.4669229889603
28,0.4,4,3,13.4616493454076
29,0.4,4,3,13.4573533660165
30,0.4,4,3,13.4538262133282
31,0.4,4,3,13.4509205602417
32,0.4,4,3,13.4485177600357
33,0.4,4,3,13.4465273286019
34,0.4,4,3,13.4448763798149
35,0.4,4,3,13.4435065626258
36,0.4,4,3,13.4423699978337
37,0.4,4,3,13.4414272746598
38,0.4,4,3,13.4406456230778
39,0.4,4,3,13.4399977285894
40,0.4,4,3,13.4394606974467
41,0.4,4,3,13.4390149960765
42,0.4,4,3,13.4386455291197
43,0.4,4,3,13.4383394650909
44,0.4,4,3,13.4380860745529
45,0.4,4,3,13.4378763694076
46,0.4,4,3,13.4377028617523
47,0.4,4,3,13.4375593192626
48,0.4,4,3,13.4374405674323
49,0.4,4,3,13.4373423190055
50,0.4,4,3,13.4372610263133
2,0.4,4,4,18.1042974803516
3,0.4,4,4,17.71653092808
4,0.4,4,4,17.3434447503972
5,0.4,4,4,16.991315296066
6,0.4,4,4,16.6656571382512
7,0.4,4,4,16.3702117210169
8,0.4,4,4,16.1067267225085
9,0.4,4,4,15.8751848059602
10,0.4,4,4,15.6742239763727
11,0.4,4,4,15.5015913463437
12,0.4,4,4,15.3545385213231
13,0.4,4,4,15.2301271680323
14,0.4,4,4,15.125444338195
15,0.4,4,4,15.0377406616062
16,0.4,4,4,13.5021513234355
17,0.4,4,4,13.4620334435606
18,0.4,4,4,13.3973296709473
19,0.4,4,4,13.3630935754592
20,0.4,4,4,13.334139123037
21,0.4,4,4,13.3157794364304
22,0.4,4,4,13.3020799292928
23,0.4,4,4,13.2930012615879
24,0.4,4,4,13.2867263006789
25,0.4,4,4,13.2826105303853
26,0.4,4,4,13.2798841457511
27,0.4,4,4,13.2781217791629
28,0.4,4,4,13.2769620209808
29,0.4,4,4,13.2761833816566
30,0.4,4,4,13.2756362915121
31,0.4,4,4,13.275233006464
32,0.4,4,4,13.2749200622335
33,0.4,4,4,13.2746674476425
34,0.4,4,4,13.2744578799856
35,0.4,4,4,13.274281481078
36,0.4,4,4,13.2741320652097
37,0.4,4,4,13.274005331924
38,0.4,4,4,13.2738978236292
39,0.4,4,4,13.2738064610611
40,0.4,4,4,13.2737282767501
41,0.4,4,4,13.2736601216955
42,0.4,4,4,13.2736019018358
43,0.4,4,4,13.2735528101145
44,0.4,4,4,13.2735118336402
45,0.4,4,4,13.2734778772825
46,0.4,4,4,13.2734498865336
47,0.4,4,4,13.2734268888525
48,0.4,4,4,13.2734080242785
49,0.4,4,4,13.2733925590357
50,0.4,4,4,13.2733798785301
2,0.4,5,1,18.1042974803516
3,0.4,5,1,17.71653092808
4,0.4,5,1,17.3434447503972
5,0.4,5,1,16.991315296066
6,0.4,5,1,16.6656571382512
7,0.4,5,1,16.3702117210169
8,0.4,5,1,16.1067267225085
9,0.4,5,1,15.8751848059602
10,0.4,5,1,15.6742239763727
11,0.4,5,1,15.5015913463437
12,0.4,5,1,15.3545385213231
13,0.4,5,1,15.2301271680323
14,0.4,5,1,15.125444338195
15,0.4,5,1,15.0377406616062
16,0.4,5,1,13.8117620602555
17,0.4,5,1,13.710813254917
18,0.4,5,1,13.6063266273559
19,0.4,5,1,13.5345773378747
20,0.4,5,1,13.4769708097806
21,0.4,5,1,13.4357621297591
22,0.4,5,1,13.4050084731937
23,0.4,5,1,13.3828104536541
24,0.4,5,1,13.3665423315573
25,0.4,5,1,13.3546099302364
26,0.4,5,1,13.3456523633688
27,0.4,5,1,13.3387697597856
28,0.4,5,1,13.3332995928892
29,0.4,5,1,13.3288181027141
30,0.4,5,1,13.3250513564348
31,0.4,5,1,13.3218320462945
32,0.4,5,1,13.3190561929341
33,0.4,5,1,13.3166579063635
34,0.4,5,1,13.3145911040871
35,0.4,5,1,13.3128194792441
36,0.4,5,1,13.3113109162986
37,0.4,5,1,13.310035195122
38,0.4,5,1,13.308963324906
39,0.4,5,1,13.308067745136
40,0.4,5,1,13.307322781319
41,0.4,5,1,13.3067050951458
42,0.4,5,1,13.3061943324194
43,0.4,5,1,13.3057727342135
44,0.4,5,1,13.3054250879978
45,0.4,5,1,13.305138508807
46,0.4,5,1,13.304902206903
47,0.4,5,1,13.3047072227842
48,0.4,5,1,13.3045461698006
49,0.4,5,1,13.3044129892819
50,0.4,5,1,13.3043027272239
2,0.4,5,2,18.1042974803516
3,0.4,5,2,17.71653092808
4,0.4,5,2,17.3434447503972
5,0.4,5,2,16.991315296066
6,0.4,5,2,16.6656571382512
7,0.4,5,2,16.3702117210169
8,0.4,5,2,16.1067267225085
9,0.4,5,2,15.8751848059602
10,0.4,5,2,15.6742239763727
11,0.4,5,2,15.5015913463437
12,0.4,5,2,15.3545385213231
13,0.4,5,2,15.2301271680323
14,0.4,5,2,15.125444338195
15,0.4,5,2,15.0377406616062
16,0.4,5,2,13.5105054288023
17,0.4,5,2,13.4121152058789
18,0.4,5,2,13.3437839913394
19,0.4,5,2,13.306944990389
20,0.4,5,2,13.2833839160781
21,0.4,5,2,13.2702911680284
22,0.4,5,2,13.2612577402194
23,0.4,5,2,13.2550808208921
24,0.4,5,2,13.2508093704272
25,0.4,5,2,13.2479977863856
26,0.4,5,2,13.2462189090851
27,0.4,5,2,13.2451771382442
28,0.4,5,2,13.2446007404042
29,0.4,5,2,13.2442965545212
30,0.4,5,2,13.2441367243928
31,0.4,5,2,13.2440467610063
32,0.4,5,2,13.2439869267213
33,0.4,5,2,13.2439392223937
34,0.4,5,2,13.24389694188
35,0.4,5,2,13.2438584683566
36,0.4,5,2,13.2438238277644
37,0.4,5,2,13.2437931728494
38,0.4,5,2,13.2437662346789
39,0.4,5,2,13.2437422631121
40,0.4,5,2,13.2437201204941
41,0.4,5,2,13.2436984247287
42,0.4,5,2,13.243678890115
43,0.4,5,2,13.2436620486303
44,0.4,5,2,13.2436479062182
45,0.4,5,2,13.2436362212425
46,0.4,5,2,13.2436266592338
47,0.4,5,2,13.2436188639765
48,0.4,5,2,13.2436125070869
49,0.4,5,2,13.2436073130202
50,0.4,5,2,13.2436030571766
2,0.4,5,3,18.1042974803516
3,0.4,5,3,17.71653092808
4,0.4,5,3,17.3434447503972
5,0.4,5,3,16.991315296066
6,0.4,5,3,16.6656571382512
7,0.4,5,3,16.3702117210169
8,0.4,5,3,16.1067267225085
9,0.4,5,3,15.8751848059602
10,0.4,5,3,15.6742239763727
11,0.4,5,3,15.5015913463437
12,0.4,5,3,15.3545385213231
13,0.4,5,3,15.2301271680323
14,0.4,5,3,15.125444338195
15,0.4,5,3,15.0377406616062
16,0.4,5,3,13.5789394106173
17,0.4,5,3,13.521375907178
18,0.4,5,3,13.4596843922144
19,0.4,5,3,13.4230003756606
20,0.4,5,3,13.3943805918858
21,0.4,5,3,13.37498731316
22,0.4,5,3,13.3603468959969
23,0.4,5,3,13.3496224489455
24,0.4,5,3,13.3416004987512
25,0.4,5,3,13.3356424898594
26,0.4,5,3,13.3311717786774
27,0.4,5,3,13.327800272543
28,0.4,5,3,13.3252117822325
29,0.4,5,3,13.3231850564431
30,0.4,5,3,13.321566031153
31,0.4,5,3,13.3202511475509
32,0.4,5,3,13.3191699980904
33,0.4,5,3,13.3182742667054
34,0.4,5,3,13.3175293740669
35,0.4,5,3,13.3169092997278
36,0.4,5,3,13.3163934087015
37,0.4,5,3,13.3159646771318
38,0.4,5,3,13.3156086914988
39,0.4,5,3,13.315313091974
40,0.4,5,3,13.3150672143992
41,0.4,5,3,13.3148617659118
42,0.4,5,3,13.314690897215
43,0.4,5,3,13.3145492117133
44,0.4,5,3,13.3144319706746
45,0.4,5,3,13.3143350870486
46,0.4,5,3,13.3142550888266
47,0.4,5,3,13.3141890518794
48,0.4,5,3,13.3141345345407
49,0.4,5,3,13.3140895154263
50,0.4,5,3,13.3140523268224
2,0.4,5,4,18.1042974803516
3,0.4,5,4,17.71653092808
4,0.4,5,4,17.3434447503972
5,0.4,5,4,16.991315296066
6,0.4,5,4,16.6656571382512
7,0.4,5,4,16.3702117210169
8,0.4,5,4,16.1067267225085
9,0.4,5,4,15.8751848059602
10,0.4,5,4,15.6742239763727
11,0.4,5,4,15.5015913463437
12,0.4,5,4,15.3545385213231
13,0.4,5,4,15.2301271680323
14,0.4,5,4,15.125444338195
15,0.4,5,4,15.0377406616062
16,0.4,5,4,13.2807027600326
17,0.4,5,4,13.2201753051826
18,0.4,5,4,13.1556974839678
19,0.4,5,4,13.1154648340245
20,0.4,5,4,13.0861419499795
21,0.4,5,4,13.0682489773155
22,0.4,5,4,13.0571829086739
23,0.4,5,4,13.0516083452871
24,0.4,5,4,13.0493838172451
25,0.4,5,4,13.0492744790312
26,0.4,5,4,13.0503065420448
27,0.4,5,4,13.0518804323742
28,0.4,5,4,13.0535999437828
29,0.4,5,4,13.0552415811511
30,0.4,5,4,13.056695096378
31,0.4,5,4,13.0579238565344
32,0.4,5,4,13.0589316604923
33,0.4,5,4,13.0597428068023
34,0.4,5,4,13.0603889292509
35,0.4,5,4,13.0609016946987
36,0.4,5,4,13.0613091106676
37,0.4,5,4,13.0616342112976
38,0.4,5,4,13.0618950080272
39,0.4,5,4,13.0621050662733
40,0.4,5,4,13.0622742573124
41,0.4,5,4,13.0624094343832
42,0.4,5,4,13.062518901445
43,0.4,5,4,13.0626084438196
44,0.4,5,4,13.0626822555124
45,0.4,5,4,13.0627434169192
46,0.4,5,4,13.0627942496904
47,0.4,5,4,13.0628365433754
48,0.4,5,4,13.0628717158835
49,0.4,5,4,13.0629009275378
50,0.4,5,4,13.062925145113
2,0.4,6,1,18.1042974803516
3,0.4,6,1,17.71653092808
4,0.4,6,1,17.3434447503972
5,0.4,6,1,16.991315296066
6,0.4,6,1,16.6656571382512
7,0.4,6,1,16.3702117210169
8,0.4,6,1,16.1067267225085
9,0.4,6,1,15.8751848059602
10,0.4,6,1,15.6742239763727
11,0.4,6,1,15.5015913463437
12,0.4,6,1,15.3545385213231
13,0.4,6,1,15.2301271680323
14,0.4,6,1,15.125444338195
15,0.4,6,1,15.0377406616062
16,0.4,6,1,13.8117620602555
17,0.4,6,1,13.7693030359787
18,0.4,6,1,13.695033228965
19,0.4,6,1,13.6485950424156
20,0.4,6,1,13.6066438758868
21,0.4,6,1,13.5752997170211
22,0.4,6,1,13.5498339272704
23,0.4,6,1,13.5300275517686
24,0.4,6,1,13.5142144780261
25,0.4,6,1,13.5016630229469
26,0.4,6,1,13.4915615215036
27,0.4,6,1,13.4833887825747
28,0.4,6,1,13.4766987354903
29,0.4,6,1,13.471178404541
30,0.4,6,1,13.4665897528793
31,0.4,6,1,13.4627578123966
32,0.4,6,1,13.4595482240013
33,0.4,6,1,13.4568568586305
34,0.4,6,1,13.4546002442016
35,0.4,6,1,13.4527100825657
36,0.4,6,1,13.4511292721318
37,0.4,6,1,13.4498094955286
38,0.4,6,1,13.4487095505809
39,0.4,6,1,13.4477942354721
40,0.4,6,1,13.4470335114109
41,0.4,6,1,13.4464018470667
42,0.4,6,1,13.4458778284272
43,0.4,6,1,13.4454433356795
44,0.4,6,1,13.445083196282
45,0.4,6,1,13.4447847181209
46,0.4,6,1,13.4445373313853
47,0.4,6,1,13.4443322525416
48,0.4,6,1,13.4441622003029
49,0.4,6,1,13.4440211480567
50,0.4,6,1,13.4439041125742
2,0.4,6,2,18.1042974803516
3,0.4,6,2,17.71653092808
4,0.4,6,2,17.3434447503972
5,0.4,6,2,16.991315296066
6,0.4,6,2,16.6656571382512
7,0.4,6,2,16.3702117210169
8,0.4,6,2,16.1067267225085
9,0.4,6,2,15.8751848059602
10,0.4,6,2,15.6742239763727
11,0.4,6,2,15.5015913463437
12,0.4,6,2,15.3545385213231
13,0.4,6,2,15.2301271680323
14,0.4,6,2,15.125444338195
15,0.4,6,2,15.0377406616062
16,0.4,6,2,13.5754706081435
17,0.4,6,2,13.5307791657426
18,0.4,6,2,13.4515764999148
19,0.4,6,2,13.4075687407505
20,0.4,6,2,13.3688429851293
21,0.4,6,2,13.3428399402513
22,0.4,6,2,13.3230617189681
23,0.4,6,2,13.3091428042331
24,0.4,6,2,13.2989462716846
25,0.4,6,2,13.2916011960515
26,0.4,6,2,13.2861677027574
27,0.4,6,2,13.2820962019442
28,0.4,6,2,13.2789459900363
29,0.4,6,2,13.276438802982
30,0.4,6,2,13.2743871230427
31,0.4,6,2,13.2726751686449
32,0.4,6,2,13.2712281960676
33,0.4,6,2,13.269998227544
34,0.4,6,2,13.2689519143618
35,0.4,6,2,13.2680642011902
36,0.4,6,2,13.2673143538827
37,0.4,6,2,13.2666841443962
38,0.4,6,2,13.2661570041842
39,0.4,6,2,13.2657177844098
40,0.4,6,2,13.2653527046388
41,0.4,6,2,13.2650492660574
42,0.4,6,2,13.2647980598318
43,0.4,6,2,13.2645906186276
44,0.4,6,2,13.2644196101601
45,0.4,6,2,13.2642787547632
46,0.4,6,2,13.264162760954
47,0.4,6,2,13.2640672098724
48,0.4,6,2,13.2639884432119
49,0.4,6,2,13.2639234543156
50,0.4,6,2,13.2638697816076
2,0.4,6,3,18.1042974803516
3,0.4,6,3,17.71653092808
4,0.4,6,3,17.3434447503972
5,0.4,6,3,16.991315296066
6,0.4,6,3,16.6656571382512
7,0.4,6,3,16.3702117210169
8,0.4,6,3,16.1067267225085
9,0.4,6,3,15.8751848059602
10,0.4,6,3,15.6742239763727
11,0.4,6,3,15.5015913463437
12,0.4,6,3,15.3545385213231
13,0.4,6,3,15.2301271680323
14,0.4,6,3,15.125444338195
15,0.4,6,3,15.0377406616062
16,0.4,6,3,13.2943883779697
17,0.4,6,3,13.2403784170393
18,0.4,6,3,13.163057714811
19,0.4,6,3,13.1212490214883
20,0.4,6,3,13.0869475111938
21,0.4,6,3,13.0670110533389
22,0.4,6,3,13.0538210453499
23,0.4,6,3,13.046964566616
24,0.4,6,3,13.0436714211555
25,0.4,6,3,13.0428254459025
26,0.4,6,3,13.0432709123574
27,0.4,6,3,13.0443923123277
28,0.4,6,3,13.0457342456425
29,0.4,6,3,13.0470552918065
30,0.4,6,3,13.0482269296415
31,0.4,6,3,13.0492061768853
32,0.4,6,3,13.0499922829001
33,0.4,6,3,13.0506078023673
34,0.4,6,3,13.051082852032
35,0.4,6,3,13.0514477334238
36,0.4,6,3,13.0517287588287
37,0.4,6,3,13.0519470251672
38,0.4,6,3,13.0521184174012
39,0.4,6,3,13.0522543355505
40,0.4,6,3,13.052362551495
41,0.4,6,3,13.0524479175048
42,0.4,6,3,13.0525168044929
43,0.4,6,3,13.0525733442832
44,0.4,6,3,13.0526203443297
45,0.4,6,3,13.0526597222508
46,0.4,6,3,13.0526928449426
47,0.4,6,3,13.0527207214938
48,0.4,6,3,13.0527441381746
49,0.4,6,3,13.0527637459183
50,0.4,6,3,13.0527801024202
2,0.4,6,4,18.1042974803516
3,0.4,6,4,17.71653092808
4,0.4,6,4,17.3434447503972
5,0.4,6,4,16.991315296066
6,0.4,6,4,16.6656571382512
7,0.4,6,4,16.3702117210169
8,0.4,6,4,16.1067267225085
9,0.4,6,4,15.8751848059602
10,0.4,6,4,15.6742239763727
11,0.4,6,4,15.5015913463437
12,0.4,6,4,15.3545385213231
13,0.4,6,4,15.2301271680323
14,0.4,6,4,15.125444338195
15,0.4,6,4,15.0377406616062
16,0.4,6,4,13.3467310570101
17,0.4,6,4,13.2965122125273
18,0.4,6,4,13.2318356990115
19,0.4,6,4,13.2005466269676
20,0.4,6,4,13.1771353118843
21,0.4,6,4,13.1657812419801
22,0.4,6,4,13.1591940036776
23,0.4,6,4,13.15718854005
24,0.4,6,4,13.1575605634121
25,0.4,6,4,13.1595004715477
26,0.4,6,4,13.1621484035174
27,0.4,6,4,13.1650641264968
28,0.4,6,4,13.1679078520344
29,0.4,6,4,13.170507864899
30,0.4,6,4,13.172780447488
31,0.4,6,4,13.174710953344
32,0.4,6,4,13.1763188895928
33,0.4,6,4,13.1776422641218
34,0.4,6,4,13.1787241310171
35,0.4,6,4,13.1796061826126
36,0.4,6,4,13.180325152937
37,0.4,6,4,13.1809118012027
38,0.4,6,4,13.1813909621864
39,0.4,6,4,13.1817822106201
40,0.4,6,4,13.1821006098951
41,0.4,6,4,13.1823573063619
42,0.4,6,4,13.1825656711373
43,0.4,6,4,13.1827355612404
44,0.4,6,4,13.1828745678603
45,0.4,6,4,13.1829885810271
46,0.4,6,4,13.1830822456568
47,0.4,6,4,13.1831592514791
48,0.4,6,4,13.1832225662819
49,0.4,6,4,13.1832746111096
50,0.4,6,4,13.1833173737786
2,0.4,7,1,18.1042974803516
3,0.4,7,1,17.71653092808
4,0.4,7,1,17.3434447503972
5,0.4,7,1,16.991315296066
6,0.4,7,1,16.6656571382512
7,0.4,7,1,16.3702117210169
8,0.4,7,1,16.1067267225085
9,0.4,7,1,15.8751848059602
10,0.4,7,1,15.6742239763727
11,0.4,7,1,15.5015913463437
12,0.4,7,1,15.3545385213231
13,0.4,7,1,15.2301271680323
14,0.4,7,1,15.125444338195
15,0.4,7,1,15.0377406616062
16,0.4,7,1,13.8117620602555
17,0.4,7,1,13.7574705739694
18,0.4,7,1,13.668429732409
19,0.4,7,1,13.6153746659544
20,0.4,7,1,13.5670285049043
21,0.4,7,1,13.5326019053282
22,0.4,7,1,13.5048424643652
23,0.4,7,1,13.4840713523604
24,0.4,7,1,13.4678615355596
25,0.4,7,1,13.4553734829357
26,0.4,7,1,13.4455190045683
27,0.4,7,1,13.4376791599732
28,0.4,7,1,13.4313122428481
29,0.4,7,1,13.426071883729
30,0.4,7,1,13.4217018945644
31,0.4,7,1,13.4180292670944
32,0.4,7,1,13.4149274144881
33,0.4,7,1,13.4123038063927
34,0.4,7,1,13.410086045637
35,0.4,7,1,13.4082154879595
36,0.4,7,1,13.4066424464031
37,0.4,7,1,13.4053239310831
38,0.4,7,1,13.404222238705
39,0.4,7,1,13.4033042754708
40,0.4,7,1,13.4025411136894
41,0.4,7,1,13.4019076874764
42,0.4,7,1,13.4013827680302
43,0.4,7,1,13.4009481597522
44,0.4,7,1,13.4005885257307
45,0.4,7,1,13.4002909823777
46,0.4,7,1,13.4000447825949
47,0.4,7,1,13.3998409968484
48,0.4,7,1,13.3996722360818
49,0.4,7,1,13.3995324018395
50,0.4,7,1,13.3994164691733
2,0.4,7,2,18.1042974803516
3,0.4,7,2,17.71653092808
4,0.4,7,2,17.3434447503972
5,0.4,7,2,16.991315296066
6,0.4,7,2,16.6656571382512
7,0.4,7,2,16.3702117210169
8,0.4,7,2,16.1067267225085
9,0.4,7,2,15.8751848059602
10,0.4,7,2,15.6742239763727
11,0.4,7,2,15.5015913463437
12,0.4,7,2,15.3545385213231
13,0.4,7,2,15.2301271680323
14,0.4,7,2,15.125444338195
15,0.4,7,2,15.0377406616062
16,0.4,7,2,13.6833714624975
17,0.4,7,2,13.6479117633547
18,0.4,7,2,13.5801771940035
19,0.4,7,2,13.5434871620409
20,0.4,7,2,13.5098076332699
21,0.4,7,2,13.4864339335533
22,0.4,7,2,13.4672921715881
23,0.4,7,2,13.4528712752717
24,0.4,7,2,13.4414862410949
25,0.4,7,2,13.4326717598982
26,0.4,7,2,13.4257198019747
27,0.4,7,2,13.4202386946922
28,0.4,7,2,13.4158541297283
29,0.4,7,2,13.4123159563716
30,0.4,7,2,13.4094302272285
31,0.4,7,2,13.4070599679414
32,0.4,7,2,13.405101676924
33,0.4,7,2,13.4034783250526
34,0.4,7,2,13.4021300240538
35,0.4,7,2,13.4010095075545
36,0.4,7,2,13.4000783902679
37,0.4,7,2,13.39930506719
38,0.4,7,2,13.3986631627411
39,0.4,7,2,13.3981305236546
40,0.4,7,2,13.3976884237242
41,0.4,7,2,13.3973208572077
42,0.4,7,2,13.3970159172066
43,0.4,7,2,13.3967632620493
44,0.4,7,2,13.396554143012
45,0.4,7,2,13.3963811755034
46,0.4,7,2,13.3962381725529
47,0.4,7,2,13.3961199662452
48,0.4,7,2,13.3960222580112
49,0.4,7,2,13.3959414857885
50,0.4,7,2,13.3958747035748
2,0.4,7,3,18.1042974803516
3,0.4,7,3,17.71653092808
4,0.4,7,3,17.3434447503972
5,0.4,7,3,16.991315296066
6,0.4,7,3,16.6656571382512
7,0.4,7,3,16.3702117210169
8,0.4,7,3,16.1067267225085
9,0.4,7,3,15.8751848059602
10,0.4,7,3,15.6742239763727
11,0.4,7,3,15.5015913463437
12,0.4,7,3,15.3545385213231
13,0.4,7,3,15.2301271680323
14,0.4,7,3,15.125444338195
