"size","move","farmStay","habFact","ppue"
0.3,4,100,4,13.6703313994767
0.4,4,1,1,15.8153691815725
0.4,4,1,2,15.5154566041644
0.4,4,1,3,15.1760468914557
0.4,4,1,4,15.744095355553
0.4,4,10,1,15.8247089100871
0.4,4,10,2,15.3573727486049
0.4,4,10,3,15.4403092209887
0.4,4,10,4,14.4077962210708
0.4,4,20,1,15.7955184647031
0.4,4,20,2,15.6399711676513
0.4,4,20,3,15.0020182621394
0.4,4,20,4,14.8200982348517
0.4,4,30,1,15.8980522094218
0.4,4,30,2,15.7568740435057
0.4,4,30,3,15.4370824914704
0.4,4,30,4,14.8947658788756
0.4,4,40,1,15.7939818880933
0.4,4,40,2,15.7064415580761
0.4,4,40,3,15.31522061662
0.4,4,40,4,15.069710377789
0.4,4,50,1,15.8747881070955
0.4,4,50,2,15.683891822481
0.4,4,50,3,15.3153132973691
0.4,4,50,4,15.2325032885596
0.4,4,60,1,15.7319367710307
0.4,4,60,2,15.318192516116
0.4,4,60,3,15.4961799237273
0.4,4,60,4,14.7066473174683
0.4,4,70,1,15.7682882916628
0.4,4,70,2,15.8232689114371
0.4,4,70,3,14.9677987332656
0.4,4,70,4,14.599358032556
0.4,4,80,1,15.873831644473
0.4,4,80,2,15.6336082561371
0.4,4,80,3,15.0870642787558
0.4,4,80,4,14.448676458424
0.4,4,90,1,15.8909210204055
0.4,4,90,2,15.4373769719523
0.4,4,90,3,15.5635218398323
0.4,4,90,4,14.8693772599329
0.4,4,100,1,15.85843121665
0.4,4,100,2,15.7692024703666
0.4,4,100,3,15.4562574423308
0.4,4,100,4,15.5937427191568
0.5,4,1,1,16.1378628835571
0.5,4,1,2,16.0710344556902
0.5,4,1,3,15.8597597154729
0.5,4,1,4,13.8759575192097
0.5,4,10,1,16.2394079398278
0.5,4,10,2,15.900714266487
0.5,4,10,3,15.1854860920734
0.5,4,10,4,13.7936971427465
0.5,4,20,1,16.0665526532871
0.5,4,20,2,15.9614041291515
0.5,4,20,3,15.1387414779059
0.5,4,20,4,15.4756446411011
0.5,4,30,1,16.2616814222983
0.5,4,30,2,15.7319437236905
0.5,4,30,3,14.8011349069854
0.5,4,30,4,15.1338217839573
0.5,4,40,1,16.2053912895767
0.5,4,40,2,15.4564520718188
0.5,4,40,3,15.5396030658419
0.5,4,40,4,15.9895495564594
0.5,4,50,1,16.133585176675
0.5,4,50,2,16.1742310515739
0.5,4,50,3,15.7468698455243
0.5,4,50,4,14.6490371392622
0.5,4,60,1,16.1887938884936
0.5,4,60,2,15.6933608358558
0.5,4,60,3,15.7390549825506
0.5,4,60,4,15.2028883731697
0.5,4,70,1,15.926905676399
0.5,4,70,2,15.2547292057537
0.5,4,70,3,15.6342157516048
0.5,4,70,4,14.051986305605
0.5,4,80,1,16.0147411667381
0.5,4,80,2,15.9266695766846
0.5,4,80,3,15.8890292198178
0.5,4,80,4,15.8145128377983
0.5,4,90,1,16.2374690702402
0.5,4,90,2,15.6063961160951
0.5,4,90,3,14.9790572947989
0.5,4,90,4,15.379072094657
0.5,4,100,1,16.2011877054331
0.5,4,100,2,15.4534018911132
0.5,4,100,3,15.8577626492988
0.5,4,100,4,14.4659671902328
0.6,4,1,1,16.3445534881361
0.6,4,1,2,15.5772815931487
0.6,4,1,3,16.3431321694088
0.6,4,1,4,15.7042141123095
0.6,4,10,1,16.1593732987636
0.6,4,10,2,15.7894191291741
0.6,4,10,3,15.597902360978
0.6,4,10,4,15.4538875980014
0.6,4,20,1,16.4430715584827
0.6,4,20,2,16.3299514312433
0.6,4,20,3,14.2416662809235
0.6,4,20,4,16.0435978269982
0.6,4,30,1,16.5572789172169
0.6,4,30,2,15.6087801558998
0.6,4,30,3,14.6224647528529
0.6,4,30,4,15.4128339671894
0.6,4,40,1,16.5694489037527
0.6,4,40,2,16.373917794161
0.6,4,40,3,15.3992026859648
0.6,4,40,4,15.5030886542043
0.6,4,50,1,16.4382513880885
0.6,4,50,2,14.6616417135851
0.6,4,50,3,16.2964383608093
0.6,4,50,4,16.1583141304884
0.6,4,60,1,16.4863350579209
0.6,4,60,2,15.8876116543344
0.6,4,60,3,16.1485452876194
0.6,4,60,4,16.1283953015645
0.6,4,70,1,16.529896112608
0.6,4,70,2,16.4273246744606
0.6,4,70,3,15.2442918188128
0.6,4,70,4,16.0383115883054
0.6,4,80,1,16.4775838270902
0.6,4,80,2,15.16876192044
0.6,4,80,3,15.5892612659841
0.6,4,80,4,15.435539346725
0.6,4,90,1,16.3315566621486
0.6,4,90,2,16.0365249873843
0.6,4,90,3,14.9833991729614
0.6,4,90,4,15.8105351388834
0.6,4,100,1,16.4157882172846
0.6,4,100,2,16.5567095060284
0.6,4,100,3,15.8510721170168
0.6,4,100,4,15.4705953330379
0.7,4,1,1,16.6566217654222
0.7,4,1,2,16.7793382145729
0.7,4,1,3,13.593574981112
0.7,4,1,4,16.2942870062931
0.7,4,10,1,16.9333899497595
0.7,4,10,2,16.3238799877776
0.7,4,10,3,14.9273583926169
0.7,4,10,4,14.909969173787
0.7,4,20,1,16.9279904803513
0.7,4,20,2,16.4145275386347
0.7,4,20,3,16.2511229665204
0.7,4,20,4,14.9262108484515
0.7,4,30,1,16.9301404826776
0.7,4,30,2,16.6592994303138
0.7,4,30,3,15.1991304809665
0.7,4,30,4,16.6712381028095
0.7,4,40,1,16.7909131033431
0.7,4,40,2,16.3710452135179
0.7,4,40,3,16.1344192867436
0.7,4,40,4,16.6870390243431
0.7,4,50,1,16.7272023056342
0.7,4,50,2,16.1193934797731
0.7,4,50,3,16.3901831687959
0.7,4,50,4,16.1133672289552
0.7,4,60,1,16.7068860251808
0.7,4,60,2,16.1082495107167
0.7,4,60,3,16.2061099330182
0.7,4,60,4,14.8747378262567
0.7,4,70,1,16.9524677811616
0.7,4,70,2,16.8433091678451
0.7,4,70,3,16.1699045783949
0.7,4,70,4,15.779781254548
0.7,4,80,1,16.8095878295866
0.7,4,80,2,16.2079755871927
0.7,4,80,3,16.0170451051821
0.7,4,80,4,15.5347353672366
0.7,4,90,1,16.8934136574448
0.7,4,90,2,15.138917084912
0.7,4,90,3,16.643696213594
0.7,4,90,4,16.4691794659767
0.7,4,100,1,16.6799881603747
0.7,4,100,2,16.1227271629336
0.7,4,100,3,16.6008719573159
0.7,4,100,4,14.8769811648077
0,5,1,1,14.6085768790351
0,5,1,2,14.6085768790351
0,5,1,3,14.6085768790351
0,5,1,4,14.6085768790351
0,5,10,1,14.6085768790351
0,5,10,2,14.6085768790351
0,5,10,3,14.6085768790351
0,5,10,4,14.6085768790351
0,5,20,1,14.6085768790351
0,5,20,2,14.6085768790351
0,5,20,3,14.6085768790351
0,5,20,4,14.6085768790351
0,5,30,1,14.6085768790351
0,5,30,2,14.6085768790351
0,5,30,3,14.6085768790351
0,5,30,4,14.6085768790351
0,5,40,1,14.6085768790351
0,5,40,2,14.6085768790351
0,5,40,3,14.6085768790351
0,5,40,4,14.6085768790351
0,5,50,1,14.6085768790351
0,5,50,2,14.6085768790351
0,5,50,3,14.6085768790351
0,5,50,4,14.6085768790351
0,5,60,1,14.6085768790351
0,5,60,2,14.6085768790351
0,5,60,3,14.6085768790351
0,5,60,4,14.6085768790351
0,5,70,1,14.6085768790351
0,5,70,2,14.6085768790351
0,5,70,3,14.6085768790351
0,5,70,4,14.6085768790351
0,5,80,1,14.6085768790351
0,5,80,2,14.6085768790351
0,5,80,3,14.6085768790351
0,5,80,4,14.6085768790351
0,5,90,1,14.6085768790351
0,5,90,2,14.6085768790351
0,5,90,3,14.6085768790351
0,5,90,4,14.6085768790351
0,5,100,1,14.6085768790351
0,5,100,2,14.6085768790351
0,5,100,3,14.6085768790351
0,5,100,4,14.6085768790351
0.1,5,1,1,14.8913923497541
0.1,5,1,2,14.7545219680542
0.1,5,1,3,14.8004855448677
0.1,5,1,4,14.8384236193465
0.1,5,10,1,14.885569265932
0.1,5,10,2,14.801509880461
0.1,5,10,3,14.8583655210061
0.1,5,10,4,14.8481780659597
0.1,5,20,1,14.9156899997851
0.1,5,20,2,14.8832160080612
0.1,5,20,3,14.7668431083871
0.1,5,20,4,14.7621415027236
0.1,5,30,1,14.885569265932
0.1,5,30,2,14.827098322543
0.1,5,30,3,14.8583655210061
0.1,5,30,4,14.6129348868973
0.1,5,40,1,14.9137085550359
0.1,5,40,2,14.8889455338361
0.1,5,40,3,14.8583655210061
0.1,5,40,4,14.7188829158588
0.1,5,50,1,14.885569265932
0.1,5,50,2,14.8832160080612
0.1,5,50,3,14.8004855448677
0.1,5,50,4,14.8384236193465
0.1,5,60,1,14.9089062009968
0.1,5,60,2,14.827098322543
0.1,5,60,3,14.660995819645
0.1,5,60,4,14.8384236193465
0.1,5,70,1,14.9159193907509
0.1,5,70,2,14.8832160080612
0.1,5,70,3,14.7274702014029
0.1,5,70,4,14.8214249643394
0.1,5,80,1,14.9048860043654
0.1,5,80,2,14.7736370790422
0.1,5,80,3,14.8583655210061
0.1,5,80,4,14.6695188166829
0.1,5,90,1,14.885569265932
0.1,5,90,2,14.8641459333849
0.1,5,90,3,14.8583655210061
0.1,5,90,4,14.7188829158588
0.1,5,100,1,14.885569265932
0.1,5,100,2,14.7545219680542
0.1,5,100,3,14.8456070969016
0.1,5,100,4,14.8481780659597
0.2,5,1,1,15.2413099294581
0.2,5,1,2,15.0921603209033
0.2,5,1,3,14.9501106074277
0.2,5,1,4,14.7458765581483
0.2,5,10,1,15.2431825205449
0.2,5,10,2,15.0641664699919
0.2,5,10,3,14.9650785871848
0.2,5,10,4,15.2153644574422
0.2,5,20,1,15.1819279907209
0.2,5,20,2,14.9945656322936
0.2,5,20,3,15.0100255891513
0.2,5,20,4,15.1979450859851
0.2,5,30,1,15.2147560257443
0.2,5,30,2,15.0899799247853
0.2,5,30,3,14.7083059328504
0.2,5,30,4,15.0243146434437
0.2,5,40,1,15.2212280021378
0.2,5,40,2,14.9847405807744
0.2,5,40,3,15.1386367524999
0.2,5,40,4,15.0735332468945
0.2,5,50,1,15.2093897535135
0.2,5,50,2,15.0770920341061
0.2,5,50,3,14.8921336089907
0.2,5,50,4,14.8009145558301
0.2,5,60,1,15.2200882818485
0.2,5,60,2,15.1359258954742
0.2,5,60,3,15.195916383022
0.2,5,60,4,14.9595703239919
0.2,5,70,1,15.183376854181
0.2,5,70,2,15.1495538280492
0.2,5,70,3,14.611310118845
0.2,5,70,4,14.5867490266006
0.2,5,80,1,15.1981006557507
0.2,5,80,2,15.0821404958519
0.2,5,80,3,15.0135940331495
0.2,5,80,4,14.6614035825698
0.2,5,90,1,15.2431825205449
0.2,5,90,2,15.1240326588428
0.2,5,90,3,14.6301041437686
0.2,5,90,4,14.9402656701348
0.2,5,100,1,15.2263904555776
0.2,5,100,2,15.0641664699919
0.2,5,100,3,15.132344757664
0.2,5,100,4,15.0888140631894
0.3,5,1,1,15.566209380356
0.3,5,1,2,15.4360915794926
0.3,5,1,3,15.4945189037471
0.3,5,1,4,15.493149940703
0.3,5,10,1,15.5222829379037
0.3,5,10,2,15.4739532884902
0.3,5,10,3,15.3820465288932
0.3,5,10,4,15.4301809864886
0.3,5,20,1,15.5375211819878
0.3,5,20,2,15.4403550331796
0.3,5,20,3,15.051496414748
0.3,5,20,4,15.2914643436873
0.3,5,30,1,15.5623874272261
0.3,5,30,2,15.3127101566991
0.3,5,30,3,15.3971891738583
0.3,5,30,4,15.4561239623736
0.3,5,40,1,15.5470974140694
0.3,5,40,2,15.3621826682349
0.3,5,40,3,15.1463764479599
0.3,5,40,4,15.1639930052363
0.3,5,50,1,15.5353881133433
0.3,5,50,2,15.3686823457081
0.3,5,50,3,15.5534412943962
0.3,5,50,4,14.9998249134816
0.3,5,60,1,15.5112472688567
0.3,5,60,2,15.5522913510238
0.3,5,60,3,15.2730541981452
0.3,5,60,4,15.2289786305087
0.3,5,70,1,15.5607189154665
0.3,5,70,2,15.1546692994903
0.3,5,70,3,15.1970367241098
0.3,5,70,4,15.5605405318797
0.3,5,80,1,15.5467241908397
0.3,5,80,2,15.2301104861327
0.3,5,80,3,15.4335409500125
0.3,5,80,4,14.8877027537351
0.3,5,90,1,15.3593953535368
0.3,5,90,2,15.5181993734184
0.3,5,90,3,15.5088445235043
0.3,5,90,4,14.7993741054607
0.3,5,100,1,15.4968169960995
0.3,5,100,2,15.5022502190871
0.3,5,100,3,15.518178157104
0.3,5,100,4,13.9967389986859
0.4,5,1,1,15.8936763187221
0.4,5,1,2,15.5728463672416
0.4,5,1,3,15.471969524483
0.4,5,1,4,15.6152202876007
0.4,5,10,1,15.8574675556863
0.4,5,10,2,15.7657561643567
0.4,5,10,3,15.7770134969315
0.4,5,10,4,15.7720915592882
0.4,5,20,1,15.8909753635132
0.4,5,20,2,15.6745110017238
0.4,5,20,3,15.049905542085
0.4,5,20,4,15.7000730135034
0.4,5,30,1,15.7217596689023
0.4,5,30,2,15.7901165273453
0.4,5,30,3,15.1897617908604
0.4,5,30,4,15.6662730080593
0.4,5,40,1,15.8838255244895
0.4,5,40,2,15.6812246194619
0.4,5,40,3,15.4840438463633
0.4,5,40,4,15.1731115182254
0.4,5,50,1,15.7653812902548
0.4,5,50,2,15.5113434146241
0.4,5,50,3,15.757990037746
0.4,5,50,4,15.168572236988
0.4,5,60,1,15.7787041369604
0.4,5,60,2,15.4662084597363
0.4,5,60,3,15.5072789267762
0.4,5,60,4,14.9698276985732
0.4,5,70,1,15.882234863137
0.4,5,70,2,15.7363110796032
0.4,5,70,3,15.5381025285944
0.4,5,70,4,15.6728690031391
0.4,5,80,1,15.8749370098189
0.4,5,80,2,15.5804286267959
0.4,5,80,3,15.5593872033603
0.4,5,80,4,15.2712985452173
0.4,5,90,1,15.8731688021667
0.4,5,90,2,15.7641395092992
0.4,5,90,3,15.2196948412175
0.4,5,90,4,15.5953873033074
0.4,5,100,1,15.7110388050973
0.4,5,100,2,14.7937465371316
0.4,5,100,3,15.5205519869123
0.4,5,100,4,15.338030185953
0.5,5,1,1,16.0687745116299
0.5,5,1,2,16.2205105121578
0.5,5,1,3,15.6555075300949
0.5,5,1,4,16.1068572526982
0.5,5,10,1,16.193444436211
0.5,5,10,2,15.9528871368956
0.5,5,10,3,15.7890497358434
0.5,5,10,4,15.9333091933488
0.5,5,20,1,16.2157665876379
0.5,5,20,2,15.9790430621719
0.5,5,20,3,15.5379032213996
0.5,5,20,4,15.8538015270803
0.5,5,30,1,16.2625216631743
0.5,5,30,2,15.5447285523442
0.5,5,30,3,15.7480056343663
0.5,5,30,4,16.0474477675127
0.5,5,40,1,16.209817735214
0.5,5,40,2,16.0180082275561
0.5,5,40,3,15.4656703231842
0.5,5,40,4,15.7046477062808
0.5,5,50,1,16.1891013015183
0.5,5,50,2,15.4071853380239
0.5,5,50,3,15.9922566096347
0.5,5,50,4,15.9962218066379
0.5,5,60,1,16.1884435895806
0.5,5,60,2,15.9483190830249
0.5,5,60,3,15.4922181720928
0.5,5,60,4,15.2697333822589
0.5,5,70,1,16.1787344953718
0.5,5,70,2,15.9635507013946
0.5,5,70,3,16.0136860519903
0.5,5,70,4,15.439269955221
0.5,5,80,1,16.0693181961136
0.5,5,80,2,16.211579305471
0.5,5,80,3,15.475110819951
0.5,5,80,4,15.8009810128052
0.5,5,90,1,16.2153028518598
0.5,5,90,2,16.1900261678864
0.5,5,90,3,15.8632222131795
0.5,5,90,4,16.1475485865078
0.5,5,100,1,16.1547831643735
0.5,5,100,2,15.2873590969673
0.5,5,100,3,15.6463763971948
0.5,5,100,4,14.9492918281078
0.6,5,1,1,16.4327730445862
0.6,5,1,2,16.4686293554101
0.6,5,1,3,16.1044702423981
0.6,5,1,4,15.1207779712798
0.6,5,10,1,16.4998747865336
0.6,5,10,2,16.48626126484
0.6,5,10,3,16.0003891012097
0.6,5,10,4,16.4509993395182
0.6,5,20,1,16.5275564112451
0.6,5,20,2,15.690230332985
0.6,5,20,3,15.5641564596151
0.6,5,20,4,16.4766488330982
0.6,5,30,1,16.5926416675654
0.6,5,30,2,16.3298147901124
0.6,5,30,3,15.8604373796668
0.6,5,30,4,15.9594949404347
0.6,5,40,1,16.5768739661271
0.6,5,40,2,16.3587451640603
0.6,5,40,3,16.582364205306
0.6,5,40,4,15.6555174918897
0.6,5,50,1,16.5574724837218
0.6,5,50,2,15.7370056963461
0.6,5,50,3,16.3683101852116
0.6,5,50,4,16.4765577730294
0.6,5,60,1,16.565417430767
0.6,5,60,2,16.486082893004
0.6,5,60,3,14.7185569326616
0.6,5,60,4,16.4485856263431
0.6,5,70,1,16.5967268799719
0.6,5,70,2,16.4014180094936
0.6,5,70,3,16.2762468337949
0.6,5,70,4,15.7299485524976
0.6,5,80,1,16.4000069624992
0.6,5,80,2,16.0726062610081
0.6,5,80,3,15.5400200207539
0.6,5,80,4,15.5322040136166
0.6,5,90,1,16.5923636521275
0.6,5,90,2,16.5537957253537
0.6,5,90,3,15.970092057722
0.6,5,90,4,15.9288795319649
0.6,5,100,1,16.5425116974516
0.6,5,100,2,15.7887930422727
0.6,5,100,3,16.1410311349269
0.6,5,100,4,15.6316070851608
0.7,5,1,1,16.9155325553842
0.7,5,1,2,16.7907429075081
0.7,5,1,3,16.6093676792358
0.7,5,1,4,16.8560685824675
0.7,5,10,1,16.8988546017336
0.7,5,10,2,16.8105093652705
0.7,5,10,3,15.9212894052534
0.7,5,10,4,15.6910497670245
0.7,5,20,1,16.9586939629662
0.7,5,20,2,16.6783514096768
0.7,5,20,3,15.8321163858681
0.7,5,20,4,16.8029241324419
0.7,5,30,1,16.8657122707163
0.7,5,30,2,16.5750369354116
0.7,5,30,3,14.7204655420776
0.7,5,30,4,15.3700004189247
0.7,5,40,1,16.9518474719916
0.7,5,40,2,16.1841016207653
0.7,5,40,3,14.5731381821875
0.7,5,40,4,16.0662658651549
0.7,5,50,1,16.8853992848788
0.7,5,50,2,16.1539522163866
0.7,5,50,3,16.4783232980056
0.7,5,50,4,15.9698431393709
0.7,5,60,1,16.9757160340574
0.7,5,60,2,16.8645584666777
0.7,5,60,3,16.7151902785462
0.7,5,60,4,15.7368744127782
0.7,5,70,1,16.8506994741333
0.7,5,70,2,15.5682729348031
0.7,5,70,3,16.3749534780156
0.7,5,70,4,15.2174868407668
0.7,5,80,1,16.8572545615548
0.7,5,80,2,16.748569882743
0.7,5,80,3,16.1165224123249
0.7,5,80,4,16.617389642159
0.7,5,90,1,16.9657559005901
0.7,5,90,2,16.1862623105981
0.7,5,90,3,16.7551825962923
0.7,5,90,4,16.0080384397825
0.7,5,100,1,16.8755472612932
0.7,5,100,2,16.0585662854145
0.7,5,100,3,15.9212449013281
0.7,5,100,4,16.8186636616488
0,6,1,1,14.6085768790351
0,6,1,2,14.6085768790351
0,6,1,3,14.6085768790351
0,6,1,4,14.6085768790351
0,6,10,1,14.6085768790351
0,6,10,2,14.6085768790351
0,6,10,3,14.6085768790351
0,6,10,4,14.6085768790351
0,6,20,1,14.6085768790351
0,6,20,2,14.6085768790351
0,6,20,3,14.6085768790351
0,6,20,4,14.6085768790351
0,6,30,1,14.6085768790351
0,6,30,2,14.6085768790351
0,6,30,3,14.6085768790351
0,6,30,4,14.6085768790351
0,6,40,1,14.6085768790351
0,6,40,2,14.6085768790351
0,6,40,3,14.6085768790351
0,6,40,4,14.6085768790351
0,6,50,1,14.6085768790351
0,6,50,2,14.6085768790351
0,6,50,3,14.6085768790351
0,6,50,4,14.6085768790351
0,6,60,1,14.6085768790351
0,6,60,2,14.6085768790351
0,6,60,3,14.6085768790351
0,6,60,4,14.6085768790351
0,6,70,1,14.6085768790351
0,6,70,2,14.6085768790351
0,6,70,3,14.6085768790351
0,6,70,4,14.6085768790351
0,6,80,1,14.6085768790351
0,6,80,2,14.6085768790351
0,6,80,3,14.6085768790351
0,6,80,4,14.6085768790351
0,6,90,1,14.6085768790351
0,6,90,2,14.6085768790351
0,6,90,3,14.6085768790351
0,6,90,4,14.6085768790351
0,6,100,1,14.6085768790351
0,6,100,2,14.6085768790351
0,6,100,3,14.6085768790351
0,6,100,4,14.6085768790351
0.1,6,1,1,14.9155253151424
0.1,6,1,2,14.8911431509523
0.1,6,1,3,14.8535751052683
0.1,6,1,4,14.8807694683008
0.1,6,10,1,14.9185509742664
0.1,6,10,2,14.8673935923883
0.1,6,10,3,14.7452304314013
0.1,6,10,4,14.7676364686785
0.1,6,20,1,14.9155253151424
0.1,6,20,2,14.8810032337161
0.1,6,20,3,14.8043074906892
0.1,6,20,4,14.7676364686785
0.1,6,30,1,14.8986858021504
0.1,6,30,2,14.9021930755079
0.1,6,30,3,14.7740941237914
0.1,6,30,4,14.6754552326828
0.1,6,40,1,14.9095568610091
0.1,6,40,2,14.7993590158749
0.1,6,40,3,14.888697252166
0.1,6,40,4,14.6949324534278
0.1,6,50,1,14.9173388686799
0.1,6,50,2,14.8981193513811
0.1,6,50,3,14.8818794308113
0.1,6,50,4,14.8686896886762
0.1,6,60,1,14.912982090142
0.1,6,60,2,14.8911431509523
0.1,6,60,3,14.8314610081555
0.1,6,60,4,14.8686896886762
0.1,6,70,1,14.8963533208972
0.1,6,70,2,14.7993590158749
0.1,6,70,3,14.8535751052683
0.1,6,70,4,14.8533147381721
0.1,6,80,1,14.8986858021504
0.1,6,80,2,14.7993590158749
0.1,6,80,3,14.7452304314013
0.1,6,80,4,14.8686896886762
0.1,6,90,1,14.8963533208972
0.1,6,90,2,14.8810032337161
0.1,6,90,3,14.888697252166
0.1,6,90,4,14.7676364686785
0.1,6,100,1,14.9185509742664
0.1,6,100,2,14.8810032337161
0.1,6,100,3,14.7452304314013
0.1,6,100,4,14.8533147381721
0.2,6,1,1,15.2209926103962
0.2,6,1,2,15.1738173008717
0.2,6,1,3,15.1387233308084
0.2,6,1,4,15.1686672857508
0.2,6,10,1,15.2262755588348
0.2,6,10,2,15.1138586712615
0.2,6,10,3,15.0618662043481
0.2,6,10,4,15.0278753633624
0.2,6,20,1,15.2354081586749
0.2,6,20,2,15.2163900317061
0.2,6,20,3,15.1753457286588
0.2,6,20,4,15.1847176126211
0.2,6,30,1,15.2286260672306
0.2,6,30,2,15.2003928874287
0.2,6,30,3,15.1651987695877
0.2,6,30,4,14.7944218887493
0.2,6,40,1,15.2136277608221
0.2,6,40,2,15.1306053897144
0.2,6,40,3,15.2403880175853
0.2,6,40,4,15.0028478576529
0.2,6,50,1,15.1901396000843
0.2,6,50,2,15.1138586712615
0.2,6,50,3,14.9754791970847
0.2,6,50,4,14.3702107411367
0.2,6,60,1,15.1813709137899
0.2,6,60,2,15.160228257929
0.2,6,60,3,15.0278896220541
0.2,6,60,4,14.9772379902398
0.2,6,70,1,15.2234800681949
0.2,6,70,2,14.9551437470204
0.2,6,70,3,15.1001077747393
0.2,6,70,4,14.5873877761527
0.2,6,80,1,15.2220895749107
0.2,6,80,2,15.0675620000726
0.2,6,80,3,14.8085389178696
0.2,6,80,4,14.3702107411367
0.2,6,90,1,15.2339725776401
0.2,6,90,2,14.9489258044196
0.2,6,90,3,15.1465492054487
0.2,6,90,4,15.1103978183279
0.2,6,100,1,15.2299147992889
0.2,6,100,2,15.1623617067716
0.2,6,100,3,15.0797820659682
0.2,6,100,4,15.1211069812456
0.3,6,1,1,15.5360820804785
0.3,6,1,2,15.5258828508146
0.3,6,1,3,15.4317390534963
0.3,6,1,4,15.336914870492
0.3,6,10,1,15.5382429305067
0.3,6,10,2,15.5523946018437
0.3,6,10,3,15.2893155996654
0.3,6,10,4,15.410894904735
0.3,6,20,1,15.5661025230102
0.3,6,20,2,15.3214531061041
0.3,6,20,3,15.4690008045852
0.3,6,20,4,15.4202184521326
0.3,6,30,1,15.5299337460071
0.3,6,30,2,15.2950992536465
0.3,6,30,3,15.46737192541
0.3,6,30,4,15.2672173299598
0.3,6,40,1,15.5180780286977
0.3,6,40,2,15.188190840275
0.3,6,40,3,15.4615166494246
0.3,6,40,4,14.7409281961296
0.3,6,50,1,15.5618790857492
0.3,6,50,2,15.5272797409336
0.3,6,50,3,15.2555749280578
0.3,6,50,4,14.3900724525576
0.3,6,60,1,15.516677005922
0.3,6,60,2,15.5056244519784
0.3,6,60,3,14.9811842210552
0.3,6,60,4,15.4599878430505
0.3,6,70,1,15.5577668874412
0.3,6,70,2,15.4555260051314
0.3,6,70,3,15.0564204310941
0.3,6,70,4,15.4445671820664
0.3,6,80,1,15.5593477638768
0.3,6,80,2,15.5162994909985
0.3,6,80,3,15.3801416550948
0.3,6,80,4,14.8566934850211
0.3,6,90,1,15.4947493677983
0.3,6,90,2,15.4707099728532
0.3,6,90,3,15.2918963303744
0.3,6,90,4,14.7645759928632
0.3,6,100,1,15.5255670435918
0.3,6,100,2,15.4327171436943
0.3,6,100,3,15.4773913458934
0.3,6,100,4,15.5298677211343
0.4,6,1,1,15.7898887262841
0.4,6,1,2,15.43774676548
0.4,6,1,3,15.6920166597366
0.4,6,1,4,15.3756873091828
0.4,6,10,1,15.8858352477679
0.4,6,10,2,15.6492701341392
0.4,6,10,3,15.2485699353934
0.4,6,10,4,15.752606093997
0.4,6,20,1,15.9087598236574
0.4,6,20,2,15.8431599452312
0.4,6,20,3,15.8170823576225
0.4,6,20,4,15.4141904505242
0.4,6,30,1,15.8737859515671
0.4,6,30,2,15.6991574616279
0.4,6,30,3,15.2836990279937
0.4,6,30,4,15.5725190818601
0.4,6,40,1,15.865377423851
0.4,6,40,2,15.4141607938804
0.4,6,40,3,15.7404327829128
0.4,6,40,4,15.8190343008705
0.4,6,50,1,15.8854724424492
0.4,6,50,2,15.564198525815
0.4,6,50,3,15.4182771358478
0.4,6,50,4,15.7257168227081
0.4,6,60,1,15.8178919943679
0.4,6,60,2,15.8135256595476
0.4,6,60,3,15.6412784300833
0.4,6,60,4,15.2043172869258
0.4,6,70,1,15.8827697366499
0.4,6,70,2,15.6266404841365
0.4,6,70,3,15.6970697498424
0.4,6,70,4,15.5926870838329
0.4,6,80,1,15.8326463328934
0.4,6,80,2,15.7150554259562
0.4,6,80,3,15.6334333195454
0.4,6,80,4,15.6702731040711
0.4,6,90,1,15.8682796466059
0.4,6,90,2,15.7988560395685
0.4,6,90,3,15.6669610327292
0.4,6,90,4,15.7316925603889
0.4,6,100,1,15.7792049907406
0.4,6,100,2,15.8155052780531
0.4,6,100,3,15.1937198534818
0.4,6,100,4,15.7847853702188
0.5,6,1,1,16.2291160014692
0.5,6,1,2,16.2411976553469
0.5,6,1,3,15.9898860234836
0.5,6,1,4,15.3310834406029
0.5,6,10,1,16.2457685052349
0.5,6,10,2,15.8164007742862
0.5,6,10,3,15.0448431412892
0.5,6,10,4,16.0324167446978
0.5,6,20,1,16.2442088948641
0.5,6,20,2,16.1607028138183
0.5,6,20,3,15.7626810940801
0.5,6,20,4,15.6315219533193
0.5,6,30,1,16.2049926799393
0.5,6,30,2,15.9702195972311
0.5,6,30,3,16.2417292952742
0.5,6,30,4,15.733863668289
0.5,6,40,1,16.1764624185127
0.5,6,40,2,16.1252077065657
0.5,6,40,3,16.1565617503338
0.5,6,40,4,15.3921339154035
0.5,6,50,1,16.2192144596068
0.5,6,50,2,16.1595894786931
0.5,6,50,3,16.0763726745031
0.5,6,50,4,15.546961953232
0.5,6,60,1,16.2567370696
0.5,6,60,2,15.8794124425914
0.5,6,60,3,16.2400757425118
0.5,6,60,4,15.89146750278
0.5,6,70,1,16.2449003738406
0.5,6,70,2,16.1723130244304
0.5,6,70,3,16.019445669401
0.5,6,70,4,16.2301958678245
0.5,6,80,1,16.2270228764119
0.5,6,80,2,15.7025799976731
0.5,6,80,3,15.6112232064529
0.5,6,80,4,14.0603302074865
0.5,6,90,1,16.2663739898425
0.5,6,90,2,15.9801474315063
0.5,6,90,3,15.9389376145708
0.5,6,90,4,15.8420093575689
0.5,6,100,1,16.2125942080699
